id	status	price	genres	default_country_policy	countries
64105	NORMAL	7.46	53,80	ALLOW	
59116	NORMAL	1.11	64,88	ALLOW	
54139	NORMAL	2.25	72,100	ALLOW	
21129	NORMAL	9.84	52,88	ALLOW	
35869	NORMAL	0.34	51,52	ALLOW	
99066	NORMAL	8.51	52	ALLOW	
2282	NORMAL	5.50	52,89	ALLOW	
68997	NORMAL	3.93	71,72	ALLOW	
58401	NORMAL	1.38	58	ALLOW	
60295	NORMAL	8.99	64,71	ALLOW	
19016	NORMAL	9.34	54,64	ALLOW	
25255	NORMAL	5.71	64,100	ALLOW	
84362	NORMAL	9.40	54,100	ALLOW	
42519	NORMAL	8.57	64	ALLOW	
89237	NORMAL	6.44	64,71	ALLOW	
84898	NORMAL	3.15	54,100	ALLOW	
32169	NORMAL	7.65	64,100	ALLOW	
52180	NORMAL	3.71	64,100	ALLOW	
39817	NORMAL	9.42	58,88	ALLOW	
32938	NORMAL	9.15	58,61	ALLOW	
79674	NORMAL	2.16	59	ALLOW	
23509	NORMAL	3.85	52,63	ALLOW	
12	NORMAL	9.62	88	ALLOW	
93233	NORMAL	9.87	59,84	ALLOW	
99839	NORMAL	4.91	52,76	ALLOW	
53093	FROZEN	8.41	64,105	ALLOW	
40186	NORMAL	5.50	0,59	ALLOW	
9325	NORMAL	2.88	52,58	ALLOW	
29440	FROZEN	5.85	51,52	ALLOW	
77778	NORMAL	3.97	60,64	ALLOW	
4569	NORMAL	1.24	52,83	ALLOW	
1260	NORMAL	1.88	52,58	ALLOW	
93207	NORMAL	4.57	61,68	ALLOW	
67256	NORMAL	4.66	58,88	ALLOW	
61644	NORMAL	7.00	0,53	ALLOW	
22879	NORMAL	8.41	59,60	ALLOW	
15251	NORMAL	0.63	84,103	ALLOW	
47288	NORMAL	0.40	75,83	ALLOW	
31820	NORMAL	0.29	84,103	ALLOW	
77802	NORMAL	2.75	103,105	ALLOW	
37244	NORMAL	1.46	84,103	ALLOW	
17312	NORMAL	2.92	52,88	ALLOW	
16196	NORMAL	2.05	84,103	ALLOW	
39128	NORMAL	7.96	105	ALLOW	
28531	NORMAL	7.88	86,87	ALLOW	
77018	NORMAL	9.35	84,103	ALLOW	
42500	FROZEN	2.23	52,88	ALLOW	
57804	NORMAL	0.87	52,56	ALLOW	
17218	NORMAL	0.68	84,103	ALLOW	
30505	NORMAL	6.50	84,103	ALLOW	
64722	NORMAL	6.76	59	ALLOW	
37707	NORMAL	3.78	51,93	ALLOW	
93222	NORMAL	5.64	74,80	ALLOW	
93757	NORMAL	6.92	60,88	ALLOW	
1458	FROZEN	2.23	52,58	ALLOW	
1647	NORMAL	8.64	52,58	ALLOW	
34401	NORMAL	0.91	58,72	ALLOW	
91423	NORMAL	9.46	62,88	ALLOW	
74676	NORMAL	4.86	61,101	ALLOW	
71843	NORMAL	3.44	52,63	ALLOW	
85074	NORMAL	8.00	52,88	ALLOW	
92272	NORMAL	2.96	62,88	ALLOW	
15385	NORMAL	7.68	88,97	ALLOW	
40837	NORMAL	6.73	59,100	ALLOW	
72618	NORMAL	6.94	83,97	ALLOW	
99191	NORMAL	1.40	58,88	ALLOW	
35596	FROZEN	3.55	55,58	ALLOW	
14411	NORMAL	2.34	80,88	ALLOW	
82274	NORMAL	7.00	59,100	ALLOW	
79241	NORMAL	3.18	56,66	ALLOW	
26998	NORMAL	1.87	54,64	ALLOW	
66720	NORMAL	0.65	51,52	ALLOW	
22909	NORMAL	6.44	61,74	ALLOW	
92001	NORMAL	4.71	55,71	ALLOW	
35956	NORMAL	3.72	59,84	ALLOW	
59717	NORMAL	6.91	62,68	ALLOW	
7205	NORMAL	8.82	52,88	ALLOW	
50358	NORMAL	1.07	55,85	ALLOW	
81680	NORMAL	3.56	51,64	ALLOW	
43858	NORMAL	9.70	59,60	ALLOW	
38571	NORMAL	8.91	64,88	ALLOW	
26873	NORMAL	2.26	59,60	ALLOW	
29864	NORMAL	5.59	61,107	ALLOW	
75136	NORMAL	4.78	103,105	ALLOW	
44086	NORMAL	7.93	64,72	ALLOW	
977	NORMAL	3.99	72,88	ALLOW	
7614	NORMAL	9.43	57,100	ALLOW	
54720	NORMAL	0.44	80,81	ALLOW	
17836	NORMAL	6.79	52,66	ALLOW	
27542	FROZEN	6.11	0,70	ALLOW	
47127	NORMAL	2.86	61,81	ALLOW	
21748	NORMAL	0.44	0,58	ALLOW	
42261	NORMAL	5.85	58,93	ALLOW	
95704	NORMAL	0.20	0,59	ALLOW	
75410	NORMAL	8.98	92,97	ALLOW	
7303	NORMAL	9.89	59	ALLOW	
36465	FROZEN	1.53	58,62	ALLOW	
38352	NORMAL	0.12	54,59	ALLOW	
25191	NORMAL	1.41	52,55	ALLOW	
88124	NORMAL	7.60	51,88	ALLOW	
39907	NORMAL	3.36	59,60	ALLOW	
47321	FROZEN	5.95	71,72	ALLOW	
28244	NORMAL	4.01	52,66	ALLOW	
62355	NORMAL	5.46	52,55	ALLOW	
77510	NORMAL	9.80	58,94	ALLOW	
47055	NORMAL	2.02	59,60	ALLOW	
66490	NORMAL	0.68	58,72	ALLOW	
6382	NORMAL	1.89	57,100	ALLOW	
67920	NORMAL	7.62	57,100	ALLOW	
45944	TRASHED	9.85	52,83	ALLOW	
71544	NORMAL	6.18	52,58	ALLOW	
18426	NORMAL	3.05	59,95	ALLOW	
75297	NORMAL	6.44	64,88	ALLOW	
30934	NORMAL	4.97	59,86	ALLOW	
86422	NORMAL	4.47	81,100	ALLOW	
99106	NORMAL	1.88	62,88	ALLOW	
81860	NORMAL	8.02	64,88	ALLOW	
18386	NORMAL	5.22	52,78	ALLOW	
66615	FROZEN	6.51	64,84	ALLOW	
70273	NORMAL	5.75	60,95	ALLOW	
19684	NORMAL	7.34	54,97	ALLOW	
56682	NORMAL	4.84	52,61	ALLOW	
37326	NORMAL	9.52	61,74	ALLOW	
34320	NORMAL	9.00	58,74	ALLOW	
82709	NORMAL	5.17	51,88	ALLOW	
38837	NORMAL	2.62	58,62	ALLOW	
68619	NORMAL	2.50	56,72	ALLOW	
23933	NORMAL	4.76	52,81	ALLOW	
44675	NORMAL	8.62	64,100	ALLOW	
17575	NORMAL	3.57	51,88	ALLOW	
94439	NORMAL	0.21	51,88	ALLOW	
97741	NORMAL	3.73	58,88	ALLOW	
3499	NORMAL	4.00	0,52	ALLOW	
78160	NORMAL	5.14	59,88	ALLOW	
64969	NORMAL	5.95	52,58	ALLOW	
42776	NORMAL	0.85	52,88	ALLOW	
91839	FROZEN	7.15	59,99	ALLOW	
81295	NORMAL	7.85	72,89	ALLOW	
99886	NORMAL	9.78	68,101	ALLOW	
20126	NORMAL	9.68	51,52	ALLOW	
74021	FROZEN	8.64	80,88	ALLOW	
59166	NORMAL	7.49	56,64	ALLOW	
94227	NORMAL	0.18	64	ALLOW	
68747	NORMAL	6.58	64,71	ALLOW	
53895	NORMAL	3.98	51,88	ALLOW	
59160	NORMAL	4.91	61,95	ALLOW	
78213	NORMAL	4.27	52,88	ALLOW	
51659	NORMAL	6.13	52,58	ALLOW	
38234	NORMAL	2.22	72,88	ALLOW	
81839	NORMAL	2.50	51,52	ALLOW	
47777	FROZEN	3.41	58,82	ALLOW	
88618	NORMAL	6.88	59,62	ALLOW	
35896	NORMAL	0.09	77,83	ALLOW	
52398	NORMAL	0.94	61,77	ALLOW	
87184	NORMAL	6.98	52,58	ALLOW	
20289	NORMAL	2.43	61,74	ALLOW	
23006	NORMAL	9.82	59,60	ALLOW	
83375	NORMAL	6.18	59,84	ALLOW	
38187	NORMAL	8.63	59,60	ALLOW	
23228	NORMAL	8.14	64,71	ALLOW	
29704	NORMAL	7.87	72,88	ALLOW	
43650	NORMAL	3.62	51,88	ALLOW	
98956	NORMAL	4.46	61,102	ALLOW	
98730	NORMAL	6.48	90,100	ALLOW	
77101	NORMAL	2.93	62,74	ALLOW	
55587	NORMAL	2.04	63,76	ALLOW	
18346	NORMAL	5.51	61,99	ALLOW	
595	NORMAL	1.58	59,60	ALLOW	
4057	NORMAL	3.43	74,100	ALLOW	
46415	NORMAL	5.39	74,88	ALLOW	
26972	NORMAL	9.74	64,72	ALLOW	
53745	FROZEN	8.24	52,88	ALLOW	
40560	NORMAL	4.23	51,88	ALLOW	
56840	FROZEN	1.50	58,64	ALLOW	
78575	NORMAL	6.85	52,63	ALLOW	
94201	NORMAL	8.31	52,63	ALLOW	
3122	NORMAL	7.12	63,94	ALLOW	
91019	NORMAL	8.29	82,83	ALLOW	
94116	NORMAL	1.50	64,88	ALLOW	
14715	NORMAL	7.86	52,58	ALLOW	
81092	NORMAL	2.95	61,100	ALLOW	
53007	NORMAL	3.19	52,58	ALLOW	
60969	NORMAL	3.40	57,100	ALLOW	
20295	NORMAL	7.92	51,59	ALLOW	
77993	NORMAL	9.54	61,107	ALLOW	
34498	NORMAL	6.44	52,58	ALLOW	
38856	NORMAL	0.47	61,101	ALLOW	
76070	NORMAL	9.27	61,84	ALLOW	
35385	NORMAL	5.75	52,58	ALLOW	
23475	NORMAL	6.24	61,68	ALLOW	
76647	NORMAL	7.74	64,71	ALLOW	
86288	NORMAL	0.77	51,88	ALLOW	
33243	NORMAL	1.50	64,88	ALLOW	
36283	NORMAL	7.43	63,88	ALLOW	
49680	NORMAL	0.25	59,60	ALLOW	
77716	NORMAL	1.77	80,88	ALLOW	
30485	NORMAL	7.92	51,52	ALLOW	
36670	NORMAL	5.67	0,64	ALLOW	
85975	NORMAL	3.34	51,64	ALLOW	
73323	NORMAL	1.03	51,52	ALLOW	
82020	NORMAL	9.51	0,255	ALLOW	
94526	NORMAL	5.81	0,255	ALLOW	
61512	NORMAL	6.96	0,255	ALLOW	
32816	NORMAL	8.96	0,103	ALLOW	
44585	NORMAL	2.54	0,52	ALLOW	
54300	NORMAL	6.79	0,71	ALLOW	
9699	NORMAL	3.95	0,57	ALLOW	
5478	NORMAL	4.93	0,52	ALLOW	
62627	NORMAL	9.75	0,71	ALLOW	
28519	NORMAL	5.08	0,55	ALLOW	
8220	NORMAL	4.00	0,255	ALLOW	
87721	NORMAL	8.83	0,52	ALLOW	
7619	NORMAL	1.95	0,52	ALLOW	
5337	NORMAL	5.55	0,255	ALLOW	
77628	NORMAL	5.81	0,52	ALLOW	
2854	NORMAL	4.34	0,255	ALLOW	
29471	NORMAL	1.14	0,255	ALLOW	
60732	NORMAL	1.38	0,255	ALLOW	
50393	NORMAL	0.43	0,71	ALLOW	
23796	NORMAL	1.57	0,71	ALLOW	
67038	NORMAL	8.20	0,59	ALLOW	
95735	NORMAL	4.56	0,52	ALLOW	
46524	NORMAL	7.46	0,95	ALLOW	
40828	NORMAL	8.50	0,52	ALLOW	
56276	NORMAL	0.57	0,52	ALLOW	
76980	NORMAL	4.75	0,52	ALLOW	
22492	NORMAL	4.15	0,52	ALLOW	
35909	NORMAL	3.87	0,52	ALLOW	
69182	NORMAL	1.85	0,52	ALLOW	
44926	FROZEN	6.71	0,71	ALLOW	
43816	NORMAL	4.75	57,64	ALLOW	
62729	NORMAL	8.85	0,52	ALLOW	
14448	NORMAL	5.65	57,64	ALLOW	
68236	NORMAL	6.35	0,57	ALLOW	
68548	NORMAL	3.53	0,52	ALLOW	
47356	NORMAL	1.40	57,64	ALLOW	
31610	NORMAL	0.75	0,52	ALLOW	
65086	NORMAL	1.03	52,64	ALLOW	
18799	NORMAL	0.60	0,100	ALLOW	
18200	FROZEN	5.02	0,71	ALLOW	
14482	NORMAL	3.10	57,64	ALLOW	
82610	NORMAL	2.25	57,64	ALLOW	
60519	NORMAL	3.58	0,52	ALLOW	
45985	NORMAL	3.19	0,57	ALLOW	
6808	NORMAL	3.14	52,64	ALLOW	
24196	NORMAL	7.94	0,57	ALLOW	
7949	NORMAL	2.25	0,52	ALLOW	
24519	NORMAL	1.78	0,57	ALLOW	
23303	NORMAL	3.29	0,255	ALLOW	
41006	NORMAL	7.36	0,52	ALLOW	
18466	NORMAL	5.33	0,57	ALLOW	
51275	NORMAL	4.42	0,57	ALLOW	
62638	NORMAL	1.85	57,64	ALLOW	
58922	NORMAL	3.24	0,52	ALLOW	
45991	NORMAL	0.55	0,59	ALLOW	
73139	NORMAL	9.94	57,64	ALLOW	
95434	NORMAL	3.83	0,57	ALLOW	
94963	NORMAL	5.20	0,255	ALLOW	
76685	NORMAL	9.54	57,64	ALLOW	
47157	NORMAL	6.73	0,52	ALLOW	
29942	NORMAL	8.74	0,52	ALLOW	
28313	NORMAL	3.16	0,52	ALLOW	
79373	NORMAL	9.00	0,52	ALLOW	
28718	NORMAL	6.33	0,255	ALLOW	
80875	NORMAL	7.87	0,255	ALLOW	
30221	NORMAL	1.75	0,100	ALLOW	
64925	NORMAL	8.38	0,57	ALLOW	
40316	NORMAL	7.20	0,56	ALLOW	
92677	NORMAL	1.25	52,64	ALLOW	
24345	NORMAL	4.85	0,61	ALLOW	
63776	NORMAL	2.08	0,57	ALLOW	
92895	NORMAL	0.35	0,52	ALLOW	
97593	NORMAL	4.97	0,52	ALLOW	
44499	NORMAL	4.42	52	ALLOW	
98848	FROZEN	1.17	0,255	ALLOW	
28758	NORMAL	0.16	0,255	ALLOW	
20971	NORMAL	5.33	0,57	ALLOW	
80321	NORMAL	9.52	52,64	ALLOW	
52300	FROZEN	5.60	0,255	ALLOW	
30089	NORMAL	7.66	64	ALLOW	
81504	NORMAL	5.19	0,255	ALLOW	
53019	NORMAL	9.18	0,57	ALLOW	
98864	NORMAL	2.91	64	ALLOW	
90409	FROZEN	8.29	0,255	ALLOW	
72511	NORMAL	1.35	52,64	ALLOW	
43147	NORMAL	7.68	0,52	ALLOW	
5979	NORMAL	3.63	0,52	ALLOW	
77580	NORMAL	3.32	0,255	ALLOW	
51841	NORMAL	9.25	0,52	ALLOW	
283	NORMAL	1.97	64	ALLOW	
81472	NORMAL	6.58	64	ALLOW	
26495	NORMAL	1.75	0,59	ALLOW	
12618	NORMAL	2.48	0,52	ALLOW	
491	NORMAL	8.64	0,255	ALLOW	
83249	NORMAL	9.66	64	ALLOW	
87140	NORMAL	9.90	52,64	ALLOW	
54805	NORMAL	0.47	0,52	ALLOW	
81630	NORMAL	2.42	84,103	ALLOW	
19485	NORMAL	7.00	0,82	ALLOW	
28436	NORMAL	7.05	0,52	ALLOW	
78856	FROZEN	8.77	52,64	ALLOW	
90024	NORMAL	1.69	52,58	ALLOW	
70473	NORMAL	7.96	0,52	ALLOW	
73379	NORMAL	6.23	71,72	ALLOW	
3066	NORMAL	0.96	59,92	ALLOW	
74763	NORMAL	4.42	74,88	ALLOW	
90356	NORMAL	9.20	54,64	ALLOW	
37603	NORMAL	9.38	0,57	ALLOW	
53564	NORMAL	5.72	52,83	ALLOW	
97010	NORMAL	3.74	59,100	ALLOW	
45747	NORMAL	9.38	61,74	ALLOW	
16204	NORMAL	9.73	59,60	ALLOW	
32912	NORMAL	2.45	52,58	ALLOW	
94086	NORMAL	10.00	54,64	ALLOW	
64943	NORMAL	4.50	59,97	ALLOW	
16799	NORMAL	5.69	59,67	ALLOW	
36682	NORMAL	7.93	53,73	ALLOW	
55905	NORMAL	8.56	59,84	ALLOW	
7458	NORMAL	6.00	61,63	ALLOW	
23405	NORMAL	4.92	59,60	ALLOW	
23761	NORMAL	2.22	52,88	ALLOW	
59837	NORMAL	5.17	64,100	ALLOW	
84146	NORMAL	1.37	57,95	ALLOW	
571	NORMAL	4.35	54,57	ALLOW	
33892	NORMAL	1.80	51,57	ALLOW	
71118	NORMAL	9.09	59,60	ALLOW	
66917	NORMAL	8.91	61,68	ALLOW	
52251	NORMAL	0.05	61,74	ALLOW	
8270	NORMAL	2.85	57,62	ALLOW	
17109	NORMAL	7.66	51,61	ALLOW	
17756	NORMAL	2.31	68,95	ALLOW	
25811	NORMAL	2.32	64,71	ALLOW	
86340	NORMAL	0.82	79,88	ALLOW	
8662	NORMAL	8.35	51,88	ALLOW	
35608	NORMAL	6.06	61,62	ALLOW	
30554	NORMAL	8.02	72,88	ALLOW	
97308	NORMAL	2.56	64,71	ALLOW	
99887	NORMAL	6.85	54,62	ALLOW	
66665	NORMAL	9.82	62,102	ALLOW	
22287	NORMAL	1.97	97,102	ALLOW	
38455	NORMAL	3.91	61,100	ALLOW	
48841	NORMAL	0.27	54,100	ALLOW	
48689	NORMAL	8.27	51,52	ALLOW	
90685	NORMAL	3.85	59,60	ALLOW	
33962	NORMAL	8.35	64,100	ALLOW	
65944	NORMAL	4.81	97	ALLOW	
63226	NORMAL	3.24	52,88	ALLOW	
74620	NORMAL	5.02	59,100	ALLOW	
97776	NORMAL	2.48	52,103	ALLOW	
14390	NORMAL	6.35	52,67	ALLOW	
50907	NORMAL	6.57	58,95	ALLOW	
22099	NORMAL	2.45	52,82	ALLOW	
81930	NORMAL	9.94	58,88	ALLOW	
57380	NORMAL	0.39	61,74	ALLOW	
4531	NORMAL	5.28	52,88	ALLOW	
6088	NORMAL	2.96	74,102	ALLOW	
77785	NORMAL	8.27	55,94	ALLOW	
30695	NORMAL	5.46	88,100	ALLOW	
57747	NORMAL	0.53	58,88	ALLOW	
20507	NORMAL	5.18	72,75	ALLOW	
26985	NORMAL	5.59	52,89	ALLOW	
97370	FROZEN	7.84	58,88	ALLOW	
96679	NORMAL	5.97	61,77	ALLOW	
55359	FROZEN	3.98	58,84	ALLOW	
65089	NORMAL	9.97	60,78	ALLOW	
67141	NORMAL	0.51	0,58	ALLOW	
22796	FROZEN	1.49	55	ALLOW	
14164	NORMAL	9.38	54,109	ALLOW	
3309	NORMAL	2.73	59,82	ALLOW	
95706	NORMAL	6.66	52,58	ALLOW	
40120	NORMAL	7.66	64,100	ALLOW	
17544	NORMAL	7.48	59,100	ALLOW	
15587	NORMAL	9.45	51,64	ALLOW	
77704	NORMAL	6.18	64,82	ALLOW	
60144	NORMAL	0.54	59,70	ALLOW	
12528	NORMAL	1.03	59,99	ALLOW	
8258	NORMAL	7.32	80,105	ALLOW	
17808	NORMAL	3.60	52,58	ALLOW	
41470	NORMAL	9.82	53,80	ALLOW	
201	NORMAL	9.15	59,60	ALLOW	
45493	NORMAL	0.50	58,61	ALLOW	
34763	NORMAL	3.18	52,53	ALLOW	
94424	NORMAL	1.62	51,52	ALLOW	
29032	NORMAL	6.70	59,60	ALLOW	
13032	NORMAL	3.62	54,88	ALLOW	
4530	FROZEN	5.03	95,99	ALLOW	
90168	NORMAL	4.08	64,100	ALLOW	
67252	NORMAL	0.13	51,62	ALLOW	
50596	NORMAL	9.37	52,58	ALLOW	
22147	NORMAL	8.94	52,58	ALLOW	
86965	NORMAL	6.05	59,60	ALLOW	
97830	NORMAL	0.59	51,88	ALLOW	
1807	NORMAL	2.54	51,64	ALLOW	
49954	NORMAL	6.52	59,60	ALLOW	
75034	NORMAL	1.94	52,88	ALLOW	
50384	FROZEN	1.67	61,88	ALLOW	
14566	NORMAL	4.05	52,64	ALLOW	
98390	NORMAL	4.13	59,60	ALLOW	
45820	NORMAL	8.41	59,86	ALLOW	
95819	NORMAL	8.90	61,62	ALLOW	
74494	NORMAL	5.77	59,60	ALLOW	
54834	FROZEN	8.88	74,101	ALLOW	
11521	NORMAL	2.11	52,76	ALLOW	
81488	NORMAL	0.31	61,101	ALLOW	
69422	NORMAL	8.49	52,58	ALLOW	
35841	NORMAL	7.31	58,61	ALLOW	
36363	NORMAL	0.91	61	ALLOW	
77398	NORMAL	2.54	57,71	ALLOW	
63837	NORMAL	3.40	58,88	ALLOW	
88566	NORMAL	1.89	0,51	ALLOW	
92389	NORMAL	5.22	61,68	ALLOW	
37247	NORMAL	5.14	54,64	ALLOW	
8802	FROZEN	9.69	58,68	ALLOW	
8332	NORMAL	3.55	63,88	ALLOW	
19402	NORMAL	9.78	52,88	ALLOW	
52022	NORMAL	6.17	52,88	ALLOW	
25046	NORMAL	9.36	52,88	ALLOW	
71011	NORMAL	9.12	52,64	ALLOW	
51251	NORMAL	1.10	51,52	ALLOW	
88434	NORMAL	6.17	52,58	ALLOW	
74770	NORMAL	3.29	51,91	ALLOW	
1237	NORMAL	1.94	52,64	ALLOW	
68768	FROZEN	0.27	52,58	ALLOW	
37631	NORMAL	8.12	51,52	ALLOW	
17117	NORMAL	1.05	51,64	ALLOW	
97879	NORMAL	5.34	64,100	ALLOW	
60775	NORMAL	7.15	52,64	ALLOW	
53640	NORMAL	6.38	51,52	ALLOW	
58547	NORMAL	4.28	51,52	ALLOW	
90480	NORMAL	4.53	58,88	ALLOW	
87555	NORMAL	2.41	58,88	ALLOW	
37070	NORMAL	3.25	52,81	ALLOW	
71071	NORMAL	5.94	64,71	ALLOW	
62790	NORMAL	5.37	51,88	ALLOW	
3005	NORMAL	2.51	58,64	ALLOW	
45395	NORMAL	2.28	52,58	ALLOW	
45071	NORMAL	8.03	54,92	ALLOW	
80599	NORMAL	2.94	64,100	ALLOW	
34618	FROZEN	8.96	58,95	ALLOW	
86309	FROZEN	6.28	58,95	ALLOW	
13679	NORMAL	7.33	0,72	ALLOW	
80864	NORMAL	8.49	59,60	ALLOW	
77457	NORMAL	5.89	52,64	ALLOW	
66709	NORMAL	3.06	59	ALLOW	
70702	NORMAL	5.05	52,64	ALLOW	
59884	NORMAL	3.85	64,99	ALLOW	
74662	NORMAL	7.01	59,60	ALLOW	
79367	NORMAL	0.16	52,64	ALLOW	
6140	NORMAL	8.59	52,64	ALLOW	
58281	NORMAL	6.79	59,82	ALLOW	
38311	NORMAL	4.76	52,61	ALLOW	
97074	NORMAL	8.58	59	ALLOW	
83922	NORMAL	1.75	63,64	ALLOW	
34874	NORMAL	8.21	58,61	ALLOW	
3241	NORMAL	6.75	0,63	ALLOW	
33239	NORMAL	2.40	0,149	ALLOW	
98274	NORMAL	3.45	59,88	ALLOW	
12304	NORMAL	5.61	59,97	ALLOW	
82353	NORMAL	6.77	59,60	ALLOW	
45178	NORMAL	4.68	82,109	ALLOW	
10097	NORMAL	7.71	0,59	ALLOW	
46087	NORMAL	3.16	59,60	ALLOW	
70906	NORMAL	3.70	82,84	ALLOW	
1759	NORMAL	9.83	59,60	ALLOW	
82796	NORMAL	9.94	58,88	ALLOW	
15771	NORMAL	5.44	64,100	ALLOW	
29448	NORMAL	1.87	52,76	ALLOW	
10586	NORMAL	9.44	79,88	ALLOW	
8174	FROZEN	5.16	51,62	ALLOW	
61928	NORMAL	0.47	59	ALLOW	
60278	NORMAL	0.70	51,61	ALLOW	
1589	NORMAL	1.29	63,72	ALLOW	
37348	NORMAL	4.15	59,60	ALLOW	
95995	NORMAL	7.83	61,101	ALLOW	
80705	NORMAL	9.82	61,101	ALLOW	
93652	NORMAL	1.30	51,52	ALLOW	
9071	NORMAL	2.40	59,111	ALLOW	
91261	NORMAL	9.50	81,88	ALLOW	
87899	NORMAL	8.18	54,111	ALLOW	
28824	NORMAL	4.14	51,88	ALLOW	
98408	NORMAL	5.10	61,101	ALLOW	
22824	NORMAL	4.00	51,88	ALLOW	
4725	FROZEN	2.16	61,74	ALLOW	
44708	NORMAL	1.07	51,88	ALLOW	
92409	NORMAL	8.48	61,101	ALLOW	
61905	NORMAL	9.51	99,100	ALLOW	
93730	NORMAL	8.27	61,74	ALLOW	
69758	NORMAL	2.98	51	ALLOW	
36246	NORMAL	4.24	59,61	ALLOW	
45638	NORMAL	7.86	61,74	ALLOW	
27322	NORMAL	0.45	51,88	ALLOW	
68529	NORMAL	2.45	51,58	ALLOW	
83210	NORMAL	9.09	59,74	ALLOW	
37318	NORMAL	9.26	52,81	ALLOW	
6186	NORMAL	0.80	71,88	ALLOW	
34304	NORMAL	1.19	52,88	ALLOW	
25037	NORMAL	5.84	51,59	ALLOW	
64036	NORMAL	7.21	52,91	ALLOW	
25104	NORMAL	5.15	59,60	ALLOW	
25088	NORMAL	8.08	52,58	ALLOW	
75223	NORMAL	6.05	52,89	ALLOW	
68740	NORMAL	3.97	88,89	ALLOW	
95616	NORMAL	1.69	88,89	ALLOW	
65592	NORMAL	8.90	61,74	ALLOW	
27300	NORMAL	6.73	57,79	ALLOW	
41996	NORMAL	9.66	52,58	ALLOW	
48315	NORMAL	1.74	51,72	ALLOW	
92631	NORMAL	0.74	61,101	ALLOW	
12500	NORMAL	5.16	51,64	ALLOW	
5047	NORMAL	2.39	52,63	ALLOW	
54100	NORMAL	6.60	54,64	ALLOW	
4268	NORMAL	2.96	56,66	ALLOW	
36779	NORMAL	6.69	64,92	ALLOW	
256	NORMAL	2.16	51,88	ALLOW	
23313	NORMAL	3.38	0,64	ALLOW	
84070	NORMAL	1.75	71,88	ALLOW	
85880	NORMAL	9.97	52,75	ALLOW	
7609	NORMAL	9.19	0,59	ALLOW	
64461	NORMAL	5.64	0,59	ALLOW	
10992	FROZEN	7.34	58,95	ALLOW	
48930	NORMAL	3.03	64,72	ALLOW	
46692	NORMAL	5.60	82,104	ALLOW	
10091	NORMAL	2.02	51,59	ALLOW	
32720	NORMAL	1.07	59,79	ALLOW	
26000	NORMAL	1.25	59,60	ALLOW	
42379	NORMAL	0.27	53,74	ALLOW	
46391	FROZEN	6.79	64,72	ALLOW	
75668	NORMAL	4.80	52,66	ALLOW	
53128	NORMAL	5.51	61,107	ALLOW	
29457	NORMAL	8.45	51,80	ALLOW	
15223	NORMAL	1.90	59,60	ALLOW	
88403	NORMAL	6.35	68,101	ALLOW	
99497	NORMAL	4.49	61,68	ALLOW	
46519	NORMAL	1.32	61,79	ALLOW	
92558	NORMAL	8.84	53,102	ALLOW	
66911	NORMAL	3.10	58,88	ALLOW	
65767	NORMAL	0.26	61,74	ALLOW	
22646	NORMAL	5.88	0,51	ALLOW	
85621	NORMAL	2.59	61,88	ALLOW	
89905	NORMAL	0.26	52	ALLOW	
40025	NORMAL	0.50	51,56	ALLOW	
91797	NORMAL	2.20	52,72	ALLOW	
32618	NORMAL	6.69	52,74	ALLOW	
276	NORMAL	1.60	52,72	ALLOW	
48356	NORMAL	3.74	57,71	ALLOW	
79245	NORMAL	3.25	61,101	ALLOW	
33502	NORMAL	0.47	62,109	ALLOW	
4848	NORMAL	8.41	52,66	ALLOW	
70736	NORMAL	6.24	51,88	ALLOW	
92038	NORMAL	2.46	51,58	ALLOW	
87991	NORMAL	4.55	0,70	ALLOW	
28746	NORMAL	6.51	64,88	ALLOW	
79789	NORMAL	0.55	58,71	ALLOW	
11152	FROZEN	5.49	53,73	ALLOW	
67961	NORMAL	0.65	0,59	ALLOW	
52942	NORMAL	2.24	62,80	ALLOW	
99856	NORMAL	6.03	57,61	ALLOW	
26889	NORMAL	5.54	52,74	ALLOW	
5309	NORMAL	5.12	66,95	ALLOW	
84023	NORMAL	5.76	55,64	ALLOW	
76903	NORMAL	1.07	51,61	ALLOW	
81003	NORMAL	6.26	51,74	ALLOW	
33518	NORMAL	3.49	59,60	ALLOW	
53674	NORMAL	4.05	61,101	ALLOW	
96014	NORMAL	5.30	58,72	ALLOW	
79166	NORMAL	2.01	52,88	ALLOW	
81426	NORMAL	5.09	57,61	ALLOW	
22111	NORMAL	6.59	0,51	ALLOW	
82473	NORMAL	7.53	64,71	ALLOW	
15600	NORMAL	3.38	51,102	ALLOW	
81054	NORMAL	2.43	62,74	ALLOW	
64423	NORMAL	3.74	68,101	ALLOW	
74947	NORMAL	1.84	59,61	ALLOW	
8041	NORMAL	4.44	59,100	ALLOW	
17875	NORMAL	0.22	51,52	ALLOW	
51723	NORMAL	1.90	68,101	ALLOW	
64791	NORMAL	9.86	68,107	ALLOW	
75684	NORMAL	9.48	63,85	ALLOW	
21517	NORMAL	2.57	61,101	ALLOW	
36	NORMAL	9.28	51,88	ALLOW	
54230	NORMAL	2.07	64,88	ALLOW	
5349	NORMAL	9.09	61,74	ALLOW	
67665	NORMAL	5.24	52,76	ALLOW	
49016	NORMAL	3.54	61,74	ALLOW	
